City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,City Description
522,Torbay,CA,2021-12-12 22:49:10,47.6666,-52.7314,50.77,94,90,33.38,light intensity drizzle
523,Qasigiannguit,GL,2021-12-12 22:49:10,68.8193,-51.1922,19.65,93,92,6.31,overcast clouds
524,Concordia,AR,2021-12-12 22:49:10,-31.393,-58.0209,84.78,56,67,5.75,broken clouds
525,Tonj,SS,2021-12-12 22:49:11,7.2737,28.6822,79.18,29,61,3.42,broken clouds
526,Muisne,EC,2021-12-12 22:49:11,0.6,-80.0333,75.31,93,100,7.96,light rain
527,Kholmogory,RU,2021-12-12 22:49:11,64.2229,41.656,8.71,95,83,5.55,light snow
528,Natalio,PY,2021-12-12 22:49:11,-26.7167,-55.0833,75.36,64,91,2.37,overcast clouds
529,Yanam,IN,2021-12-12 22:49:12,16.7333,82.2167,74.1,81,70,8.25,broken clouds
530,Payakumbuh,ID,2021-12-12 22:49:12,-0.2202,100.6308,69.69,100,100,1.19,overcast clouds
531,Waipawa,NZ,2021-12-12 22:49:12,-41.4122,175.5153,62.92,76,99,9.13,overcast clouds
532,Rio Grande,BR,2021-12-12 22:49:13,-32.035,-52.0986,77.11,76,0,15.23,clear sky
533,Aksay,RU,2021-12-12 22:49:02,47.26,39.87,30.58,64,100,16.75,overcast clouds
534,Tual,ID,2021-12-12 22:47:34,-5.6667,132.75,84.0,74,97,10.83,overcast clouds
535,Takhli,TH,2021-12-12 22:47:29,15.2634,100.3438,67.87,75,10,5.37,clear sky
536,Bagdarin,RU,2021-12-12 22:50:14,54.4333,113.6,-11.07,98,46,2.64,scattered clouds
537,Sibi,PK,2021-12-12 22:50:14,29.5448,67.8764,57.04,27,0,2.68,clear sky
538,Casablanca,MA,2021-12-12 22:50:14,33.5928,-7.6192,59.32,82,0,11.01,clear sky
539,Tigil,RU,2021-12-12 22:50:14,57.8,158.6667,21.74,74,100,20.56,overcast clouds
540,San Martin,AR,2021-12-12 22:50:15,-33.081,-68.4681,75.74,46,67,12.12,broken clouds
541,Itamarandiba,BR,2021-12-12 22:50:15,-17.8572,-42.8589,67.24,97,96,2.71,overcast clouds
542,San Carlos,VE,2021-12-12 22:50:15,9.6612,-68.5827,79.0,58,73,6.31,broken clouds
543,Finschhafen,PG,2021-12-12 22:50:16,-6.6024,147.8681,83.75,72,99,2.98,overcast clouds
544,Jijiga,ET,2021-12-12 22:50:16,9.35,42.8,56.23,85,71,6.64,broken clouds
545,Jishou,CN,2021-12-12 22:50:16,28.3167,109.7167,45.36,83,68,1.43,broken clouds
546,El Doncello,CO,2021-12-12 22:50:17,1.6782,-75.2847,78.06,77,79,4.18,broken clouds
547,Olbia,IT,2021-12-12 22:50:17,40.9214,9.4856,42.85,87,0,3.44,clear sky
548,Puerto Narino,CO,2021-12-12 22:50:17,-3.7703,-70.3831,85.95,96,68,3.22,broken clouds
549,Khuzhir,RU,2021-12-12 22:50:18,53.1939,107.3397,26.55,59,100,14.36,overcast clouds
550,Bayonet Point,US,2021-12-12 22:50:18,28.3267,-82.6834,79.14,93,82,1.01,broken clouds
551,Gumdag,TM,2021-12-12 22:50:18,39.2061,54.5906,42.71,72,5,1.66,clear sky
552,Whitehorse,CA,2021-12-12 22:50:19,60.7161,-135.0538,-3.23,70,90,5.99,light snow
553,Severnoye,RU,2021-12-12 22:50:19,56.3491,78.3619,10.33,96,100,5.57,light snow
554,Mpulungu,ZM,2021-12-12 22:50:19,-8.7623,31.1141,73.38,75,71,3.71,broken clouds
555,Hervey Bay,AU,2021-12-12 22:50:20,-25.2986,152.8535,78.91,80,36,5.99,scattered clouds
556,Ailigandi,PA,2021-12-12 22:50:20,9.2333,-78.0167,79.79,82,100,9.01,overcast clouds
557,Piney Green,US,2021-12-12 22:50:20,34.716,-77.3202,51.73,54,1,8.05,clear sky
558,Yambio,SS,2021-12-12 22:50:21,4.5721,28.3955,71.89,35,96,0.43,overcast clouds
559,Pochutla,MX,2021-12-12 22:50:21,15.7432,-96.4661,84.81,66,2,5.66,clear sky
560,Noshiro,JP,2021-12-12 22:50:21,40.2039,140.0242,31.14,66,100,30.29,light snow
561,Chicama,PE,2021-12-12 22:50:22,-7.8447,-79.1469,64.94,70,55,8.03,broken clouds
562,Rio Gallegos,AR,2021-12-12 22:50:22,-51.6226,-69.2181,55.45,21,40,34.52,scattered clouds
563,Santa Isabel Do Rio Negro,BR,2021-12-12 22:50:22,-0.4139,-65.0192,77.94,86,71,2.57,broken clouds
564,Youhao,CN,2021-12-12 22:50:23,47.8667,128.8333,-5.49,96,49,2.91,scattered clouds
565,Bardiyah,LY,2021-12-12 22:50:23,31.7561,25.0865,59.02,58,39,8.81,scattered clouds
566,Verkhnyaya Inta,RU,2021-12-12 22:50:23,65.9811,60.3094,10.47,94,99,10.27,overcast clouds
567,Saint-Pierre,RE,2021-12-12 22:50:24,-21.3393,55.4781,76.68,72,75,11.5,broken clouds
568,Palomares,MX,2021-12-12 22:50:24,17.15,-95.0667,72.59,88,40,12.08,scattered clouds
569,Almaznyy,RU,2021-12-12 22:50:24,48.0448,40.045,26.74,58,100,17.29,overcast clouds
570,Kampot,KH,2021-12-12 22:50:25,10.6167,104.1833,78.85,62,88,14.38,overcast clouds
571,Puri,IN,2021-12-12 22:50:25,19.8,85.85,66.72,74,18,8.3,few clouds
572,Tecoanapa,MX,2021-12-12 22:50:25,16.5167,-98.75,83.28,64,5,7.9,clear sky
573,Alpena,US,2021-12-12 22:50:26,45.0617,-83.4327,43.05,63,6,17.25,clear sky
574,Hay River,CA,2021-12-12 22:50:26,60.8156,-115.7999,-2.22,78,75,10.36,broken clouds
575,Sherlovaya Gora,RU,2021-12-12 22:50:26,50.5667,116.25,1.76,92,100,2.44,overcast clouds
576,Zhoucheng,CN,2021-12-12 22:50:27,35.9122,116.3117,35.02,49,0,5.32,clear sky
577,Sitka,US,2021-12-12 22:50:27,57.0531,-135.33,35.49,69,90,8.05,overcast clouds
578,Ha Giang,VN,2021-12-12 22:50:27,22.8333,104.9833,59.4,89,100,1.57,overcast clouds
579,Bhatkal,IN,2021-12-12 22:50:27,13.9667,74.5667,78.58,67,70,8.97,broken clouds
580,Derzhavinsk,KZ,2021-12-12 22:50:28,51.1,66.3167,1.31,95,6,6.73,clear sky
581,Oeiras,BR,2021-12-12 22:51:28,-7.0253,-42.1311,87.53,40,100,2.04,overcast clouds
582,Moose Factory,CA,2021-12-12 22:51:28,51.2585,-80.6094,23.0,93,90,0.0,light snow
583,Nanortalik,GL,2021-12-12 22:51:29,60.1432,-45.2371,21.69,78,27,4.99,scattered clouds
584,Almirante,PA,2021-12-12 22:51:29,9.3,-82.4,78.21,80,15,3.94,few clouds
585,Kralendijk,BQ,2021-12-12 22:51:29,12.15,-68.2667,82.38,69,20,10.36,few clouds
586,Bonthe,SL,2021-12-12 22:51:30,7.5264,-12.505,79.92,85,11,5.3,few clouds
587,Dharan,NP,2021-12-12 22:51:30,26.8125,87.2835,56.21,67,1,5.3,clear sky
588,Talnakh,RU,2021-12-12 22:51:30,69.4865,88.3972,-25.91,83,79,1.3,broken clouds
589,Mwinilunga,ZM,2021-12-12 22:51:31,-11.7358,24.4293,64.9,84,95,3.15,overcast clouds
590,Mangan,IN,2021-12-12 22:51:31,27.5167,88.5333,53.4,42,1,6.58,clear sky
591,Athabasca,CA,2021-12-12 22:51:31,54.7169,-113.2854,22.82,91,91,2.1,overcast clouds
592,Lima,PE,2021-12-12 22:50:19,-12.0432,-77.0282,69.13,73,0,13.8,clear sky
593,Bosaso,SO,2021-12-12 22:51:32,11.2842,49.1816,73.89,77,1,3.42,clear sky
594,Jodhpur,IN,2021-12-12 22:47:23,26.2867,73.03,57.2,45,55,7.14,broken clouds
595,Kulhudhuffushi,MV,2021-12-12 22:51:32,6.6221,73.07,81.07,76,95,6.44,overcast clouds
596,Atikokan,CA,2021-12-12 22:51:32,48.7555,-91.6216,31.57,90,51,6.78,broken clouds
597,Xining,CN,2021-12-12 22:51:33,36.6167,101.7667,21.27,30,0,2.53,clear sky
598,Bulgan,MN,2021-12-12 22:51:33,48.8125,103.5347,16.07,30,56,4.63,broken clouds
599,Ekhabi,RU,2021-12-12 22:51:33,53.5102,142.9671,24.42,90,100,19.08,overcast clouds
600,Espana,PH,2021-12-12 22:51:34,12.3841,122.499,79.9,84,99,14.12,overcast clouds
601,Cockburn Town,TC,2021-12-12 22:51:34,21.4612,-71.1419,78.76,69,40,9.22,scattered clouds
602,Ostrovnoy,RU,2021-12-12 22:49:54,68.0531,39.5131,30.29,91,100,15.46,overcast clouds
603,Canar,EC,2021-12-12 22:51:34,-2.55,-78.9333,51.84,96,97,5.23,light rain
604,Nouakchott,MR,2021-12-12 22:51:35,18.0858,-15.9785,71.53,29,80,10.31,broken clouds
605,Belluno,IT,2021-12-12 22:51:35,46.145,12.2214,37.24,76,29,6.26,scattered clouds
606,Bagua Grande,PE,2021-12-12 22:51:35,-5.7561,-78.4411,86.99,53,47,2.73,scattered clouds
607,Iskateley,RU,2021-12-12 22:51:35,67.6803,53.1512,16.11,95,100,9.33,overcast clouds
608,Zwedru,LR,2021-12-12 22:51:36,6.0667,-8.1281,76.69,85,27,3.83,scattered clouds
609,Manzanillo,CU,2021-12-12 22:51:36,20.3433,-77.1167,80.33,62,16,14.41,few clouds
610,San Andres,CO,2021-12-12 22:47:53,12.5847,-81.7006,82.42,78,75,8.05,broken clouds
611,Hegang,CN,2021-12-12 22:51:36,47.4,130.3667,-3.89,84,4,6.87,clear sky
612,Price,US,2021-12-12 22:51:37,39.5994,-110.8107,42.73,40,1,5.75,clear sky
613,Porto Santo,PT,2021-12-12 22:51:37,33.072,-16.3415,63.3,88,40,2.3,scattered clouds
614,Nhulunbuy,AU,2021-12-12 22:51:37,-12.2333,136.7667,86.61,66,78,3.44,broken clouds
615,Udachnyy,RU,2021-12-12 22:51:38,66.4167,112.4,-47.56,71,100,3.83,overcast clouds
616,Bara,NG,2021-12-12 22:51:38,10.3744,10.7288,73.18,26,86,8.03,overcast clouds
617,Owando,CG,2021-12-12 22:51:38,-0.4819,15.8999,71.2,95,100,2.82,overcast clouds
618,Grand Gaube,MU,2021-12-12 22:51:39,-20.0064,57.6608,75.6,76,88,3.0,overcast clouds
619,Mogadishu,SO,2021-12-12 22:51:39,2.0371,45.3438,79.0,83,94,18.12,overcast clouds
620,Periyanayakkanpalaiyam,IN,2021-12-12 22:51:39,11.15,76.9333,71.19,94,40,3.44,mist
621,Sedhiou,SN,2021-12-12 22:51:40,12.7081,-15.5569,78.93,48,40,5.14,scattered clouds
622,Northam,GB,2021-12-12 22:51:40,51.0333,-4.2167,54.01,94,82,22.35,broken clouds
623,Newport,GB,2021-12-12 22:51:30,51.5877,-2.9984,54.45,88,93,19.15,light rain
624,Baripada,IN,2021-12-12 22:51:40,21.935,86.7214,63.03,65,2,5.28,clear sky
625,Batemans Bay,AU,2021-12-12 22:51:41,-35.7167,150.1833,73.2,61,2,4.09,clear sky
626,Virginia Beach,US,2021-12-12 22:51:41,36.8529,-75.978,48.02,53,1,4.61,clear sky
627,Port Shepstone,ZA,2021-12-12 22:51:41,-30.7414,30.455,73.69,90,100,4.92,overcast clouds
628,Elat,IL,2021-12-12 22:51:42,29.5581,34.9482,62.44,42,0,8.05,clear sky
629,Svarstad,NO,2021-12-12 22:52:42,59.399,9.9698,36.66,58,100,1.77,overcast clouds
630,Biryusinsk,RU,2021-12-12 22:52:42,55.9634,97.8235,12.0,93,100,7.94,light snow
631,Kasongo,CD,2021-12-12 22:52:43,-4.45,26.6667,68.5,96,100,1.61,overcast clouds
632,Byron Bay,AU,2021-12-12 22:48:38,-28.65,153.6167,75.18,77,95,10.49,overcast clouds
633,Inongo,CD,2021-12-12 22:52:43,-1.95,18.2667,70.68,92,100,3.56,overcast clouds
634,Mbuji-Mayi,CD,2021-12-12 22:52:43,-6.15,23.6,70.97,94,100,2.26,overcast clouds
635,Dalianwan,CN,2021-12-12 22:52:44,39.0286,121.695,23.04,68,0,0.0,clear sky
636,Karpogory,RU,2021-12-12 22:52:44,64.0019,44.4451,9.25,94,42,6.13,scattered clouds
637,Berbera,SO,2021-12-12 22:52:44,10.4396,45.0143,75.22,72,0,7.05,clear sky
638,Olavarria,AR,2021-12-12 22:52:45,-36.8927,-60.3225,67.93,74,49,5.53,scattered clouds
639,Sao Mateus,BR,2021-12-12 22:52:45,-18.7161,-39.8589,75.85,87,95,9.69,overcast clouds
640,Lagoa Formosa,BR,2021-12-12 22:52:45,-18.7786,-46.4075,67.01,90,98,3.8,light rain
641,Olawa,PL,2021-12-12 22:52:46,50.9466,17.2926,39.4,88,78,4.0,broken clouds
642,Zhigansk,RU,2021-12-12 22:52:46,66.7697,123.3711,-36.65,99,94,8.61,overcast clouds
643,Devonport,AU,2021-12-12 22:52:46,-41.1667,146.35,63.0,60,62,7.78,broken clouds
644,Padang,ID,2021-12-12 22:52:12,-0.9492,100.3543,77.05,93,100,1.66,overcast clouds
645,Seoul,KR,2021-12-12 22:52:26,37.5683,126.9778,24.24,58,0,6.91,clear sky
646,Granite City,US,2021-12-12 22:52:47,38.7014,-90.1487,51.3,42,1,1.99,clear sky
647,Kuzhithurai,IN,2021-12-12 22:52:47,8.3167,77.1833,78.48,88,80,4.09,broken clouds
648,Solnechnyy,RU,2021-12-12 22:52:48,50.7214,136.6319,14.38,88,99,9.57,overcast clouds
649,Jalingo,NG,2021-12-12 22:52:48,8.8833,11.3667,77.77,20,23,4.94,few clouds
650,Mmathubudukwane,BW,2021-12-12 22:52:48,-24.6,26.4333,72.46,63,100,2.73,overcast clouds
651,Savona,IT,2021-12-12 22:52:48,44.3,8.2667,44.64,63,93,2.62,overcast clouds
652,Koflach,AT,2021-12-12 22:52:49,47.0667,15.0833,34.32,85,89,6.29,overcast clouds
653,Kelcyre,AL,2021-12-12 22:52:49,40.3131,20.1894,45.19,94,99,4.12,overcast clouds
654,Madang,PG,2021-12-12 22:52:49,-5.2246,145.7966,79.43,87,100,3.62,overcast clouds
655,Boissevain,CA,2021-12-12 22:52:50,49.2306,-100.0559,36.1,81,100,9.08,overcast clouds
656,Plouzane,FR,2021-12-12 22:52:50,48.3833,-4.6167,52.12,93,90,16.11,overcast clouds
657,Morgan City,US,2021-12-12 22:52:50,29.6994,-91.2068,61.03,63,1,9.22,clear sky
658,Aktau,KZ,2021-12-12 22:52:51,43.65,51.2,14.58,56,0,11.68,clear sky
659,Kanye,BW,2021-12-12 22:52:51,-24.9667,25.3327,66.72,76,100,4.94,overcast clouds
660,Ucluelet,CA,2021-12-12 22:52:51,48.9329,-125.5528,42.1,85,100,7.34,overcast clouds
661,Alekseyevsk,RU,2021-12-12 22:52:52,57.8406,108.3492,-10.34,100,99,3.15,overcast clouds
662,Buala,SB,2021-12-12 22:52:52,-8.145,159.5921,85.14,75,99,8.05,overcast clouds
663,Sampit,ID,2021-12-12 22:52:52,-2.5333,112.95,75.0,97,99,1.7,overcast clouds
